Date,Open,High,Low,Close,Volume
2010-05-27,7.531579346309485,7.630457881561615,7.486798785075364,7.614228248596191,666282400
2010-05-28,7.7957567620203365,7.79605690952278,7.614228515582958,7.720320224761963,815614800
2010-06-01,7.804773273294582,7.992611860558833,7.782833612021344,7.8390350341796875,876472800
2010-06-02,7.950534326148866,7.958348593519842,7.824006113354845,7.932803153991699,688548000
2010-06-03,7.969769008448815,7.980889713791403,7.826410861897817,7.907858371734619,650106800
2010-06-04,7.760290367230925,7.871190030745927,7.652697140744601,7.692668914794922,758304400
2010-06-07,7.762692312706884,7.7885386907207055,7.530072502983466,7.541794300079346,886942000
2010-06-08,7.610925244712173,7.627755981013434,7.382813874526487,7.49341344833374,1000770400
2010-06-09,7.557726475471689,7.57065047299721,7.287840118054284,7.309177875518799,854630000
2010-06-10,7.358466871854371,7.542998984360879,7.279123608982069,7.528874397277832,776356000
2010-06-11,7.46034876345775,7.629554045701014,7.434502381526862,7.619035243988037,545759200
2010-06-14,7.692669922087235,7.78854216287389,7.634064120613242,7.642178535461426,602960400
2010-06-15,7.683054343284646,7.809582588685476,7.678846659769785,7.804773807525635,585074000
2010-06-16,7.847151336692978,8.047011924072098,7.833025940874445,8.03198528289795,783678000
2010-06-17,8.132661443883785,8.201786840732163,8.099601890191026,8.170830726623535,872855200
2010-06-18,8.182253552379416,8.26490326720494,8.157308403660933,8.23695182800293,784621600
2010-06-21,8.345745587286503,8.38541721382429,8.076460367797596,8.119738578796387,776490400
2010-06-22,8.179546569247357,8.294052817044982,8.15971115724039,8.230338096618652,717262000
2010-06-23,8.25227677166734,8.25468116102329,8.0515142731113,8.143780708312988,768457200
2010-06-24,8.144685869300076,8.210805805848288,8.057529120838401,8.084578514099121,714277200
2010-06-25,8.116436138202342,8.122747262225959,7.98870489461146,8.015453338623047,549942400
2010-06-28,8.022360926557756,8.107114843255518,7.94993070829961,8.063535690307617,584948000
2010-06-29,7.937913984010406,7.946029204158678,7.642782238606212,7.698983669281006,1133344800
2010-06-30,7.715210021556361,7.753078361615829,7.513847976296306,7.559529781341553,739452000
2010-07-01,7.6427813398947135,7.657808780500705,7.3097812814013805,7.467865943908691,1022896000
2010-07-02,7.528270525090688,7.54149546881603,7.309175765894551,7.421579360961914,693842800
2010-07-06,7.543602500061478,7.5976996801760395,7.398140087818352,7.472374439239502,615235600
2010-07-07,7.528275085557892,7.777124714450797,7.506036076056308,7.774118423461914,654556000
2010-07-08,7.88862432483925,7.901247374427215,7.660513002324546,7.756686210632324,738144400
2010-07-09,7.720618078321893,7.811081224626388,7.668624360506122,7.802666664123535,433322400
2010-07-12,7.76990845961929,7.869688229147281,7.659609885937843,7.732641220092773,562878400
2010-07-13,7.703491201802308,7.705894789704691,7.406254453164811,7.56764554977417,1190924000
2010-07-14,7.494913710480827,7.6878603882543715,7.483492055565415,7.5955939292907715,812047600
2010-07-15,7.460350334523603,7.723023495406572,7.432399704844154,7.557124614715576,824866000
2010-07-16,7.609118537293417,7.6629155557454816,7.465760405597125,7.510540962219238,1039858400
2010-07-19,7.509939855407216,7.509939855407216,7.200982986552352,7.380706310272217,1024478000
2010-07-20,7.300161774219878,7.600703283455829,7.213305196994821,7.570348262786865,1074950800
2010-07-21,7.967064694202066,7.968867986805459,7.633764537942607,7.640976905822754,1185671200
2010-07-22,7.74435996771893,7.814085646880761,7.67313114409599,7.784632682800293,645318800
2010-07-23,7.726629619053549,7.825508135651769,7.702285575464736,7.812283992767334,533388800
2010-07-26,7.814088180820391,7.8170936681841425,7.745264526523821,7.792449474334717,420551600
2010-07-27,7.840231029663108,7.958343806550869,7.823100162766922,7.936705112457275,584771600
2010-07-28,7.924389282470639,7.994114999392328,7.821603999898158,7.842941761016846,519985200
2010-07-29,7.8354266605402545,7.893731509740306,7.696877305873465,7.7572855949401855,643806800
2010-07-30,7.690565142808161,7.805070583309743,7.660810420968824,7.731438159942627,448210000
2010-08-02,7.827313291309904,7.891929271272472,7.802669094418759,7.869689464569092,428055600
2010-08-03,7.844442092868096,7.912063542658738,7.796656054340514,7.872091770172119,417653600
2010-08-04,7.899444031155848,7.942721452971047,7.8234071916479495,7.903651714324951,420375200
2010-08-05,7.866083644891165,7.909662820019225,7.830619688703384,7.865182399749756,289097200
2010-08-06,7.807479839922502,7.858873297137635,7.742863034520581,7.816797256469727,444897600
2010-08-09,7.858568741827919,7.878705910873974,7.801165932551769,7.8666839599609375,303128000
2010-08-10,7.809577479687304,7.8276103972396385,7.740452098269736,7.796353340148926,451920000
2010-08-11,7.675837238660903,7.684552747869513,7.507834161935346,7.519254207611084,620054400
2010-08-12,7.41406706593683,7.606714392646137,7.396936189174432,7.567343711853027,534920400
2010-08-13,7.563136761814365,7.5700489821760515,7.486197882669473,7.486498832702637,354869200
2010-08-16,7.440815077734933,7.513847212944396,7.411962400595412,7.442618370056152,318430000
2010-08-17,7.515954235874433,7.652701159893121,7.489505935887579,7.572756767272949,422640400
2010-08-18,7.584472414968513,7.653897147066936,7.561029620173559,7.605810165405273,339696000
2010-08-19,7.598901131507998,7.618136253245107,7.473876050350589,7.509941101074219,426706000
2010-08-20,7.495215619884506,7.631360622832187,7.483493814733403,7.5027289390563965,384230000
2010-08-23,7.56734662371423,7.573657748360429,7.370792489053383,7.387321472167969,414041600
2010-08-24,7.29324856621518,7.303165469228359,7.172430399910894,7.210899829864502,602565600
2010-08-25,7.15409982999738,7.332922752387786,7.128854533642716,7.299862384796143,596867600
2010-08-26,7.3768003857064715,7.385816848512324,7.2214202880859375,7.2214202880859375,466505200
2010-08-27,7.265601013026418,7.291447405500694,7.079564930127133,7.261693477630615,548391200
2010-08-30,7.235844669876979,7.385815668384591,7.2334402801795985,7.288139343261719,383289200
2010-08-31,7.268605131386773,7.350052640386553,7.223524423095698,7.306173324584961,420786800
2010-09-01,7.43750839991314,7.5574245265279645,7.401744307166001,7.523463726043701,697037600
2010-09-02,7.551414427236248,7.578763961791992,7.470568821083582,7.578763961791992,415427600
2010-09-03,7.666523901645005,7.777423598762867,7.648791923906004,7.77712345123291,520788800
2010-09-07,7.7131057591328105,7.7999623325009555,7.701384760370551,7.748269557952881,342557600
2010-09-08,7.807476657726013,7.946026826072631,7.787039342215126,7.9018473625183105,526551200
2010-09-09,7.9655589209970135,8.010038514323886,7.9018442148515335,7.9063520431518555,438575200
2010-09-10,7.90995811700974,7.9493295847563035,7.8561611181120234,7.91657018661499,387542400
2010-09-13,7.989005805189253,8.06293921030116,7.987203314791627,8.02567195892334,388780000
2010-09-14,8.00072464558375,8.089684665211768,7.9799871837465846,8.05632495880127,408150400
2010-09-15,8.059631086390569,8.126051151717673,8.049712577064206,8.121241569519043,429368800
2010-09-16,8.121840237316544,8.31508777674416,8.099599640215427,8.312082290649414,652103200
2010-09-17,8.345743974883257,8.35385918961928,8.225227578828212,8.276019096374512,634477200
2010-09-20,8.297356368249158,8.528773997914966,8.290444151032732,8.51224422454834,658677600
2010-09-21,8.53118110120807,8.636069797476551,8.499022788865977,8.528475761413574,668074400
2010-09-22,8.49661891330413,8.655004489731407,8.487602450998965,8.648092269897461,585289600
2010-09-23,8.605415078041764,8.798663504547225,8.595497370856679,8.683255195617676,786116800
2010-09-24,8.778829174361976,8.821806445827278,8.732245317559709,8.785440444946289,649488000
2010-09-27,8.83533204316654,8.857872001047998,8.74607104924048,8.750578880310059,482834800
2010-09-28,8.768909430560885,8.768909430560885,8.26490163984933,8.621343612670898,1035042400
2010-09-29,8.632462430836583,8.710002389877694,8.595496144771197,8.636670112609863,469644000
2010-09-30,8.685661349004366,8.715715423892256,8.452741265456428,8.527876853942871,673391600
2010-10-01,8.60000693620894,8.612930133411588,8.455746721568241,8.490910530090332,448142800
2010-10-04,8.463258104597434,8.502327831099267,8.348149957156144,8.374298095703125,435302000
2010-10-05,8.475280956242448,8.699183745868254,8.469870276453717,8.683856964111328,501967200
2010-10-06,8.70339100557434,8.77552109374383,8.573256217894118,8.69136905670166,670868800
2010-10-07,8.725930930045289,8.73013861175127,8.622845537115039,8.692270278930664,408399600
2010-10-08,8.767106728458026,8.85095782506573,8.715714897504975,8.838034629821777,658403200
2010-10-11,8.858174788729274,8.933309595513947,8.853967104723676,8.87680721282959,427753200
2010-10-12,8.878307072167575,9.00122950306986,8.790548443315423,8.972376823425293,558544000
2010-10-13,9.022267235983856,9.075162210987816,9.010245285967784,9.020463943481445,630092400
2010-10-14,9.067049795996644,9.090491801165426,9.028279399909556,9.085683822631836,435296400
2010-10-15,9.239859433565108,9.467069486456097,9.163822601767507,9.45925521850586,922194000
2010-10-18,9.571357292973989,9.587285172827519,9.445730323834479,9.557231903076172,1093010800
2010-10-19,9.118444710222343,9.430106286667543,9.016861592486707,9.301474571228027,1232784000
2010-10-20,9.286743723528325,9.444528206215779,9.222728845974778,9.33272647857666,721624400
2010-10-21,9.387723488925566,9.45925246969416,9.220622435523255,9.302370071411133,551460000
2010-10-22,9.288846997398855,9.317999824423197,9.205597803826313,9.240760803222656,372778000
2010-10-25,9.28945172136477,9.364886670492144,9.26991564571679,9.281937599182129,392462000
2010-10-26,9.22273096520932,9.308986470130582,9.18606400920538,9.258194923400879,392929600
2010-10-27,9.246170361114407,9.313791820129543,9.184559074263577,9.251580238342285,399002800
2010-10-28,9.25518436331625,9.256687507988163,9.043303562165537,9.173738479614258,551051200
2010-10-29,9.143387879515359,9.192977232038153,9.042405078978982,9.045711517333984,430511200
2010-11-01,9.082976943396334,9.184560018631378,9.082375845864764,9.14188289642334,423889200
2010-11-02,9.226634555817482,9.32250678777967,9.226634555817482,9.297561645507812,433930000
2010-11-03,9.357971409733754,9.403353868061712,9.272617975447206,9.400949478149414,508348400
2010-11-04,9.480591681922888,9.622748408541375,9.467968636488715,9.56534481048584,642488000
2010-11-05,9.556927428783656,9.604412508418577,9.51966020028551,9.53108024597168,361253200
2010-11-08,9.533189572485325,9.610428607148753,9.51996542538853,9.57586669921875,281758400
2010-11-09,9.648898025531324,9.656412146719825,9.452043780049241,9.499528884887695,383544000
2010-11-10,9.516359149686297,9.5803748418709,9.423491574520906,9.558135032653809,384227200
2010-11-11,9.467066744631932,9.569251690858307,9.444525994878067,9.516656875610352,361284000
2010-11-12,9.497122416101142,9.512149050122614,9.125352864868685,9.257590293884277,795846800
2010-11-15,9.270516597813357,9.333029144372647,9.204697613122448,9.227839469909668,403606000
2010-11-16,9.188165913445488,9.244667472100831,8.995818730462709,9.064042091369629,657650000
2010-11-17,9.052318120163195,9.13616918565857,8.948931794038927,9.031280517578125,479449600
2010-11-18,9.172538965155724,9.306881467734506,9.157212180401727,9.269614219665527,494491200
2010-11-19,9.255788360527296,9.268711555474756,9.17374055833836,9.218521118164062,384843200
2010-11-22,9.217015516862775,9.417778015136719,9.192672278467727,9.417778015136719,393075200
2010-11-23,9.330321931008484,9.36939326793229,9.213411277849413,9.2786283493042,519447600
2010-11-24,9.376908456301273,9.479093453862403,9.369395939320171,9.461060523986816,413725200
2010-11-26,9.429202233008013,9.548217151006732,9.40515913138006,9.467070579528809,237585600
2010-11-29,9.482092979762001,9.541600010902247,9.358270138798147,9.52326774597168,445785200
2010-11-30,9.423190425731661,9.447835425323188,9.342945909005058,9.351361274719238,501858000
2010-12-01,9.475184126449424,9.549718617443467,9.467069710806285,9.509145736694336,461750800
2010-12-02,9.543105898815181,9.587285361868846,9.463762632797678,9.561739921569824,462837200
2010-12-03,9.527479215830818,9.576767611867988,9.507342848353797,9.54040241241455,342092800
2010-12-06,9.576464700205587,9.687365164345968,9.569852628795244,9.621847152709961,448481600
2010-12-07,9.731546463702998,9.737255686293995,9.560838782152013,9.563543319702148,391454000
2010-12-08,9.606217762465947,9.647993630324248,9.53048189798308,9.647692680358887,321935600
2010-12-09,9.681355342046391,9.692474441486665,9.587885888880757,9.610126495361328,294151200
2010-12-10,9.606820044859935,9.648896065340411,9.575262828866242,9.634169578552246,262511200
2010-12-13,9.74867646077979,9.769413921901778,9.647393545012015,9.667529106140137,439815600
2010-12-14,9.66933393538057,9.693677983114577,9.587285329585686,9.626055717468262,351008000
2010-12-15,9.61733896585656,9.707501982626058,9.592995721760811,9.628159523010254,417312000
2010-12-16,9.650100353095247,9.695782968312642,9.62034722559723,9.654909133911133,322030800
2010-12-17,9.666330607428915,9.671139388552778,9.624254575128676,9.635675430297852,386929200
2010-12-20,9.665426616249386,9.715016760351228,9.564144493060548,9.683759689331055,385610400
2010-12-21,9.707504319202558,9.749279400241816,9.678953385882302,9.743569374084473,256354000
2010-12-22,9.748373976377557,9.789247794727405,9.724029934324106,9.772417068481445,265921600
2010-12-23,9.76761141585304,9.77211924590333,9.7126121975859,9.72553539276123,223157200
2010-12-27,9.702991485554604,9.780831581342422,9.66301891546192,9.757989883422852,249816000
2010-12-28,9.794959715980278,9.817500470302688,9.769414276779342,9.781736373901367,175924000
2010-12-29,9.804275051327588,9.811188072743029,9.770614399223128,9.776325225830078,163139200
2010-12-30,9.7820361006964,9.78293734561453,9.709004766061877,9.727337837219238,157494400
2010-12-31,9.705997807050702,9.721926485966684,9.656708625622707,9.694276809692383,193508000
2011-01-03,9.786846813973291,9.925697143730545,9.762803713495313,9.904959678649902,445138400
2011-01-04,9.991213588916375,9.99301688135608,9.86228098834425,9.95665168762207,309080800
2011-01-05,9.904356806454283,10.048316038540731,9.902853661518654,10.038097381591797,255519600
2011-01-06,10.059736640614386,10.075665321843152,10.005038377489184,10.029983520507812,300428800
2011-01-07,10.037800480168906,10.108728399214005,9.974986978293586,10.101816177368164,311931200
2011-01-10,10.18325984712528,10.315498082924881,10.133370361226348,10.2920560836792,448560000
2011-01-11,10.36508604970975,10.367489636598277,10.202492826465827,10.26771068572998,444108000
2011-01-12,10.316099896549623,10.351563042595245,10.2785317055363,10.351262092590332,302590400
2011-01-13,10.37350286024847,10.41798327166511,10.3341321787279,10.389130592346191,296780400
2011-01-14,10.395446480963848,10.473286628723145,10.351868100426309,10.473286628723145,308840000
2011-01-18,9.90345483518887,10.361480676079106,9.797664087680014,10.237957954406738,1880998000
2011-01-19,10.469373607402725,10.476887726170503,10.124653477582044,10.18355941772461,1135612800
2011-01-20,10.111131331219433,10.167332750705425,9.921489460161062,9.998428344726562,764789200
2011-01-21,10.031184178992767,10.064544683907926,9.816597219293234,9.819302558898926,754401200
2011-01-24,9.823810432445441,10.141783714294434,9.819301800961721,10.141783714294434,574683200
2011-01-25,10.108123321914725,10.261700090489075,10.055227555220169,10.260497093200684,546868000
2011-01-26,10.307382806420403,10.386726062279843,10.263504299005165,10.334131240844727,506875600
2011-01-27,10.332027459846143,10.359376992922755,10.303476534386666,10.314896583557129,285026000
2011-01-28,10.343750951560674,10.350663172191446,10.023974274407863,10.101212501525879,592057200
2011-01-31,10.092197738412581,10.219628024083619,10.047117022746749,10.197988510131836,377246800
2011-02-01,10.257492718536104,10.3882277907092,10.247875160204323,10.36959457397461,426633200
2011-02-02,10.35216459955364,10.376206892749428,10.32511521400841,10.348257064819336,258955200
2011-02-03,10.33262952393465,10.345853669249852,10.174845037824014,10.321809768676758,393797600
2011-02-04,10.327818218219925,10.41978451035546,10.32391148659886,10.413773536682129,321840400
2011-02-07,10.455549230325596,10.616639321817683,10.448035914047521,10.57546615600586,485021600
2011-02-08,10.629563486700725,10.684862843644702,10.583580738394062,10.67524528503418,381040800
2011-02-09,10.674945920226596,10.789452979495037,10.665329163444285,10.764206886291504,482745200
2011-02-10,10.74106595136052,10.81950716402329,10.458855908680297,10.655410766601562,928550000
2011-02-11,10.661720824580254,10.75338536285963,10.6253548356678,10.724834442138672,367572800
2011-02-14,10.723039286746397,10.803884133921184,10.72063489548861,10.794868469238281,310416400
2011-02-15,10.795158298310584,10.818601090666178,10.745869929705913,10.816496849060059,284174800
2011-02-16,10.843547730338864,10.966770283144161,10.834532072354634,10.913575172424316,481157600
2011-02-17,10.736859035759068,10.82762235163916,10.714918575505425,10.768415451049805,530583200
2011-02-18,10.780739328140044,10.804482282298796,10.504540997318063,10.535798072814941,816057200
2011-02-22,10.283041917687704,10.380718273911695,10.149902407202095,10.176650047302246,872555600
2011-02-23,10.181455527784008,10.35787239044245,10.176645946262743,10.297163963317871,671854400
2011-02-24,10.339239010404862,10.373199805033495,10.169432629662298,10.304976463317871,499900800
2011-02-25,10.376509376872974,10.471781331490151,10.362684935861507,10.463666915893555,380018800
2011-02-28,10.556236309661816,10.670742613347928,10.552629723439647,10.615443229675293,403074000
2011-03-01,10.68336112076551,10.690874437598946,10.449238881233168,10.4982271194458,456136800
2011-03-02,10.517763774317737,10.649701872713793,10.470878969714413,10.582680702209473,602590800
2011-03-03,10.735052112016085,10.813192353828244,10.696882834531639,10.806280136108398,500788400
2011-03-04,10.82161103881733,10.828223111182368,10.751885335307295,10.819507598876953,453266800
2011-03-07,10.8615841743992,10.869699392763714,10.558338078035147,10.680057525634766,546123200
2011-03-08,10.666529491254268,10.741364913410111,10.586585142488552,10.692075729370117,356316800
2011-03-09,10.659916113069395,10.662020354968373,10.536995321803554,10.593195915222168,453306000
2011-03-10,10.49251671133111,10.512052780437967,10.365688354871248,10.41888427734375,507539200
2011-03-11,10.378612830840716,10.588692009314695,10.368695925128057,10.578773498535156,471080400
2011-03-14,10.614535684883688,10.7137151495638,10.558335085027045,10.625956535339355,435957200
2011-03-15,10.281535881670406,10.454046822752353,10.221427746754953,10.381616592407227,721081200
2011-03-16,10.278530745110027,10.308584813592423,9.805477508255937,9.918180465698242,1162011200
2011-03-17,10.123151156888635,10.206702097236441,9.937717007797737,10.057332992553711,659422400
2011-03-18,10.132171408688205,10.164329735520736,9.917885287448213,9.938021659851074,753214000
2011-03-21,10.097906958262074,10.210609130738694,10.075966497734006,10.197385787963867,409402000
2011-03-22,10.295361662994798,10.297164955289038,10.19257560728969,10.254487037658691,325922800
2011-03-23,10.196786798237241,10.225037584702068,10.096706047800255,10.194082260131836,372996400
2011-03-24,10.274023335714372,10.398748246661553,10.184161274037246,10.367792129516602,404712000
2011-03-25,10.460961030688667,10.580877175887803,10.429403812464306,10.5652494430542,448910000
2011-03-28,10.613634958703837,10.648798756611127,10.532187461853027,10.532187461853027,309355200
2011-03-29,10.44864044102935,10.547819137573242,10.400554238026347,10.547819137573242,352900800
2011-03-30,10.53819896898874,10.545412940948143,10.442025784240826,10.477789878845215,329406000
2011-03-31,10.409571055482662,10.51295744671368,10.40055539300186,10.474187850952148,274019200
2011-04-01,10.552328429877491,10.566753970665914,10.317604216010617,10.355472564697266,418661600
2011-04-04,10.347957184500926,10.356672696579396,10.170336492901722,10.25418758392334,460084800
2011-04-05,10.12796165352428,10.286046296752083,10.098207726019885,10.185064315795898,482731200
2011-04-06,10.255089223728211,10.33563387418484,10.132467751898755,10.159516334533691,402539200
2011-04-07,10.161319212737089,10.231345056263148,10.099106833185653,10.16071891784668,373447200
2011-04-08,10.216019304333946,10.222931524135621,10.036596119232346,10.069955825805664,377535200
2011-04-11,10.039897837204908,10.088284965873584,9.918480195726294,9.941922187805176,398946800
2011-04-12,9.93260586459033,10.029982032406974,9.923890354086533,9.990010261535645,425639200
